# created_utc: 2025-08-09T20:27:30.661197Z
# generator: nist_lines_parser_v1
# ion: Fe_II
# raw_lines: data/raw/lines/Fe_II_lines_raw.csv
# raw_lines_sha256: 6e0cd7aea59d4a63d3f5abc359820825a22673f38becb7b95ed0fa8cbcf4c3b9
# tidy_levels: data/tidy/levels/Fe_II_levels.csv
# tidy_levels_sha256: aa00d26045c0fbd3a6245fb9f2df6768f779485aa4c38622a55a94b76324419d
# wavelength_medium: vacuum
# energy_tol_meV: 0.5
# parser_version: v1.0
line_id,wavelength_nm,wavelength_medium,frequency_THz,photon_energy_meV,photon_sigma_meV,upper_id,lower_id,match_method,residual_meV,E1_allowed,dJ,parity_change,Term_upper,Term_lower,J_upper,J_lower,Parity_upper,Parity_lower,Configuration_upper,Configuration_lower,lambda_photon_nm,upper_E_eV,lower_E_eV
3526,215.136348,vacuum,1393.4998004149443,5763.052108958533,,280,66,energy_only|energy_only,1.2999726095586084e-06,True,1.0,True,6S,z 6D*,5/2,3/2,even,odd,3d6.(5D).4d,3d6.(5D).4p,215.136348,10.600074420424615,4.837022312766055
3527,215.137352,vacuum,1393.4932972494707,5763.025214027162,,697,146,energy_only|energy_only,1.0939656931441277e-05,True,1.0,True,4I,z 2I*,11/2,13/2,even,odd,3d6.(3G).4d,3d6.(3H).4p,215.137352,13.486394819221825,7.723369616134318
3528,215.143906,vacuum,1393.450846802047,5762.849653083072,,205,41,energy_only|energy_only,1.1620497389230877e-05,True,1.0,True,w 4F*,b 2H,9/2,11/2,odd,even,3d6.(3D).4p,3d6.(3H).4s,215.143906,9.007538554730484,3.2446889132679106
3529,215.1565,vacuum,1393.3692823595848,5762.512329653238,,147,16,energy_only|energy_only,1.2797588169632945e-05,True,1.0,True,z 2G*,a 2G,7/2,9/2,odd,even,3d6.(3H).4p,3d7,215.1565,7.726998385653089,1.9644860432022626
3530,215.17305,vacuum,1393.2621115887887,5762.069106958501,,515,111,energy_only|energy_only,5.3975142691342626e-05,True,1.0,True,2S*,d 4P,1/2,3/2,odd,even,3d5.(4P).4s.4p.(3P*),3d5.4s2,215.17305,12.890333966282913,7.128264805349268
3531,215.218362,vacuum,1392.9687746624518,5760.855962908206,,628,118,energy_only|energy_only,1.2644096386793535e-05,True,0.0,True,4F,y 4P*,5/2,5/2,even,odd,3d6.(3F2).4d,3d6.(3P2).4p,215.218362,13.24979081404717,7.488934838494868
3532,215.30447,vacuum,1392.4116763576715,5758.551989445629,,162,18,energy_only|energy_only,1.462249201722443e-07,True,1.0,True,z 2P*,a 2P,1/2,3/2,odd,even,3d6.(3P2).4p,3d7,215.30447,8.03498120970441,2.276429220112556
3533,215.315689,vacuum,1392.3391249023198,5758.251940735433,,914,185,energy_only|energy_only,5.302125828166027e-06,True,1.0,True,4S,x 4P*,3/2,5/2,even,odd,3d5.4s.(5S).5s,3d5.(6S).4s.4p.(3P*),215.315689,14.325860954522824,8.567609019089517
3534,215.348501,vacuum,1392.1269783995385,5757.374573297062,,218,44,energy_only|energy_only,1.2753104783769231e-05,True,1.0,True,w 2H*,a 2F,9/2,7/2,odd,even,3d6.(1I).4p,3d6.(3F2).4s,215.348501,9.143992835837158,3.386618249786991
3535,215.411546,vacuum,1391.7195413471477,5755.689549041335,,693,145,energy_only|energy_only,4.963639185007196e-06,True,1.0,True,4D,y 4F*,1/2,3/2,even,odd,3d6.(3D).5s,3d6.(3F2).4p,215.411546,13.47302585107675,7.7173362970717765
3536,215.428238,vacuum,1391.6117069109575,5755.243581647068,,184,27,energy_only|energy_only,1.1202158930245787e-05,True,0.0,True,y 2H*,a 4H,9/2,9/2,odd,even,3d6.(3G).4p,3d6.(3H).4s,215.428238,8.431022818795745,2.675779248350836
3537,215.432085,vacuum,1391.5868567117102,5755.140809480801,,627,120,energy_only|energy_only,9.537948244542349e-06,True,1.0,True,4D*,c 4D,7/2,5/2,odd,even,3d6.(5D).6p,3d5.4s2,215.432085,13.249400263822208,7.494259463879355
3538,215.434666,vacuum,1391.5701849023685,5755.071860417473,,692,145,energy_only|energy_only,4.311074008001015e-06,True,0.0,True,4D,y 4F*,3/2,3/2,even,odd,3d6.(3D).5s,3d6.(3F2).4p,215.434666,13.472408161800322,7.7173362970717765
3539,215.526833,vacuum,1390.975099606275,5752.610785382054,,690,145,energy_only|energy_only,6.991748705331702e-06,True,1.0,True,4D,y 4F*,5/2,3/2,even,odd,3d6.(3G).4d,3d6.(3F2).4p,215.526833,13.46994707546208,7.7173362970717765
3540,215.543506,vacuum,1390.8675031016708,5752.16580199376,,622,118,energy_only|energy_only,2.891511940106284e-06,True,0.0,True,4P,y 4P*,5/2,5/2,even,odd,3d6.(5D).5d,3d6.(3P2).4p,215.543506,13.241100637597116,7.488934838494868
3541,215.575716,vacuum,1390.659688218315,5751.306348693918,,750,158,energy_only|energy_only,8.05498166300822e-06,True,1.0,True,4F,y 4G*,5/2,7/2,even,odd,3d6.(3G).4d,3d6.(3F2).4p,215.575716,13.691364876095712,7.940058535456775
3542,215.581967,vacuum,1390.6193647449188,5751.139584207603,,682,142,energy_only|energy_only,2.3155116650741547e-06,True,1.0,True,4G,y 4F*,7/2,5/2,even,odd,3d6.(3G).4d,3d6.(3F2).4p,215.581967,13.456950183896405,7.705810602004314
3543,215.589673,vacuum,1390.569658686759,5750.9340164685755,,778,171,energy_only|energy_only,3.774302967940457e-07,True,0.0,True,6D,x 4F*,9/2,9/2,even,odd,3d6.(5D).7s,3d6.(3G).4p,215.589673,13.935475008625703,8.18454099253456
3544,215.638705,vacuum,1390.2534704982577,5749.626367191534,,751,159,energy_only|energy_only,1.2440916179912165e-05,True,1.0,True,2D,y 4G*,3/2,5/2,even,odd,3d6.(3G).4d,3d6.(3F2).4p,215.638705,13.695452263164366,7.945825908413749
3545,215.65481,vacuum,1390.1496470215527,5749.196987792839,,201,39,energy_only|energy_only,2.71969929599436e-06,True,0.0,True,w 4F*,a 4G,7/2,7/2,odd,even,3d6.(3D).4p,3d6.(3G).4s,215.65481,8.970510425909927,3.2213134408367883
3546,215.743456,vacuum,1389.5784537724285,5746.834722324263,,387,93,energy_only|energy_only,4.215181434119586e-06,True,0.0,True,4D*,c 4P,3/2,3/2,odd,even,3d5.(4P).4s.4p.(3P*),3d6.(3P1).4s,215.743456,11.88491076596077,6.138076039421326
3547,215.792111,vacuum,1389.2651432470577,5745.53897410567,,750,159,energy_only|energy_only,6.423706508940086e-06,True,0.0,True,4F,y 4G*,5/2,5/2,even,odd,3d6.(3G).4d,3d6.(3F2).4p,215.792111,13.691364876095712,7.945825908413749
3548,215.808695,vacuum,1389.158384003017,5745.097453348842,,647,129,energy_only|energy_only,6.602618668694049e-06,True,1.0,True,2D,z 2D*,3/2,5/2,even,odd,3d6.(3F2).4d,3d6.(3P2).4p,215.808695,13.319714430387213,7.574616970435751
3549,215.809095,vacuum,1389.1558092118405,5745.086804868149,,688,146,energy_only|energy_only,7.557748176623136e-06,True,1.0,True,2I,z 2I*,11/2,13/2,even,odd,3d6.(1I).5s,3d6.(3H).4p,215.809095,13.468456413444718,7.723369616134318
3550,215.861601,vacuum,1388.8179120843265,5743.689374633318,,678,139,energy_only|energy_only,3.223083695047535e-06,True,1.0,True,4G,y 4F*,9/2,7/2,even,odd,3d6.(3G).4d,3d6.(3F2).4p,215.861601,13.43883410876299,7.695144737352756
3551,215.863945,vacuum,1388.8028313389716,5743.627005681921,,757,160,energy_only|energy_only,1.676517968007829e-06,True,1.0,True,2F,z 2F*,5/2,7/2,even,odd,3d6.(3G).4d,3d6.(3F2).4p,215.863945,13.714119076107073,7.9704920687486345
3552,215.880409,vacuum,1388.696915059115,5743.188971144838,,610,116,energy_only|energy_only,4.0652594179846346e-08,True,1.0,True,4P*,c 4D,5/2,7/2,odd,even,3d5.(2D3).4s.4p.(3P*),3d5.4s2,215.880409,13.21576012720713,7.4725711560216395
3553,215.919869,vacuum,1388.4431265563614,5742.139386232385,,143,16,energy_only|energy_only,3.2784482755232602e-06,True,0.0,True,y 4F*,a 2G,9/2,9/2,odd,even,3d6.(3F2).4p,3d7,215.919869,7.706625426156199,1.9644860432022626
3554,215.98741,vacuum,1388.0089492253276,5740.343773070092,,631,121,energy_only|energy_only,8.730517038202379e-06,True,1.0,True,2G,z 4G*,9/2,11/2,even,odd,3d6.(3F2).4d,3d6.(3H).4p,215.98741,13.256941106753096,7.516597324952488
3555,215.992374,vacuum,1387.9770495971304,5740.211846808243,,205,42,energy_only|energy_only,3.4068489185301587e-06,True,0.0,True,w 4F*,b 2H,9/2,9/2,odd,even,3d6.(3D).4p,3d6.(3H).4s,215.992374,9.007538554730484,3.267326704515393
3556,216.019668,vacuum,1387.801679243392,5739.48657330145,,185,32,energy_only|energy_only,5.850160960108042e-06,True,1.0,True,x 4P*,b 4F,5/2,7/2,odd,even,3d5.(6S).4s.4p.(3P*),3d6.(3F2).4s,216.019668,8.567609019089517,2.828122451638227
3557,216.065666,vacuum,1387.5062315546238,5738.264699839154,,675,140,energy_only|energy_only,9.061514901986811e-06,True,1.0,True,4D,z 2G*,7/2,9/2,even,odd,3d6.(3G).4d,3d6.(3H).4p,216.065666,13.43559031018025,7.697325619402612
3558,216.147308,vacuum,1386.9821501547453,5736.097273323602,,183,24,energy_only|energy_only,1.2486545529100113e-05,True,1.0,True,y 2H*,a 4H,11/2,13/2,odd,even,3d6.(3G).4p,3d6.(3H).4s,216.147308,8.370957805991475,2.6348605201813267
3559,216.183876,vacuum,1386.7475389330145,5735.12699927277,,199,39,energy_only|energy_only,1.0997540812240914e-05,True,1.0,True,w 4F*,a 4G,5/2,7/2,odd,even,3d6.(3D).4p,3d6.(3G).4s,216.183876,8.956440451107099,3.2213134408367883
3560,216.194792,vacuum,1386.6775199654207,5734.837424090387,,211,43,energy_only|energy_only,3.712280886247754e-06,True,0.0,True,y 2P*,b 2P,1/2,1/2,odd,even,3d6.(3D).4p,3d6.(3P2).4s,216.194792,9.074070955275891,3.3392335348977844
3561,216.245322,vacuum,1386.3534953139936,5733.49736580677,,914,186,energy_only|energy_only,8.558191439078655e-06,True,0.0,True,4S,x 4P*,3/2,3/2,even,odd,3d5.4s.(5S).5s,3d5.(6S).4s.4p.(3P*),216.245322,14.325860954522824,8.592363580157862
3562,216.270134,vacuum,1386.1944432882258,5732.83957948182,,140,16,energy_only|energy_only,3.28146961692255e-06,True,0.0,True,z 2G*,a 2G,9/2,9/2,odd,even,3d6.(3H).4p,3d7,216.270134,7.697325619402612,1.9644860432022626
3563,216.310654,vacuum,1385.9347769342883,5731.765685730103,,677,143,energy_only|energy_only,1.3358067008084618e-06,True,1.0,True,4H,y 4F*,11/2,9/2,even,odd,3d6.(3G).4d,3d6.(3F2).4p,216.310654,13.438391113222107,7.706625426156199
3564,216.327296,vacuum,1385.828157349131,5731.324742556007,,270,63,energy_only|energy_only,7.1067088356358e-06,True,1.0,True,f 4D,z 6D*,7/2,9/2,even,odd,3d6.(5D).4d,3d6.(5D).4p,216.327296,10.499632217632609,4.768307467969891
3565,216.352439,vacuum,1385.667105883655,5730.658687212844,,139,16,energy_only|energy_only,6.9376501414808445e-06,True,1.0,True,y 4F*,a 2G,7/2,9/2,odd,even,3d6.(3F2).4p,3d7,216.352439,7.695144737352756,1.9644860432022626
3566,216.363577,vacuum,1385.5957742832104,5730.363683417182,,744,157,energy_only|energy_only,9.66678089753259e-06,True,1.0,True,4F,y 4G*,7/2,9/2,even,odd,3d6.(3G).4d,3d6.(3F2).4p,216.363577,13.659004752344917,7.928641078594516
3567,216.416405,vacuum,1385.257545517402,5728.96488163657,,675,143,energy_only|energy_only,2.38748179981485e-06,True,1.0,True,4D,y 4F*,7/2,9/2,even,odd,3d6.(3G).4d,3d6.(3F2).4p,216.416405,13.43559031018025,7.706625426156199
3568,216.471025,vacuum,1384.9080171353187,5727.519348397952,,267,61,energy_only|energy_only,3.856954208458774e-06,True,1.0,True,v 2D*,c 2D,3/2,5/2,odd,even,3d6.(1F).4p,3d6.(1D2).4s,216.471025,10.459279576516154,4.731760224261248
3569,216.501799,vacuum,1384.7111635317171,5726.705227308697,,115,13,energy_only|energy_only,4.894165613222867e-06,True,1.0,True,z 4S*,a 4P,3/2,5/2,odd,even,3d6.(3P2).4p,3d7,216.501799,7.397323782186497,1.6706185597719643
3570,216.513835,vacuum,1384.6341874642792,5726.386879873228,,757,161,energy_only|energy_only,7.13491317583248e-07,True,0.0,True,2F,z 2F*,5/2,5/2,even,odd,3d6.(3G).4d,3d6.(3F2).4p,216.513835,13.714119076107073,7.987732195520353
3571,216.529179,vacuum,1384.5360675385002,5725.981088465851,,199,40,energy_only|energy_only,8.1604930528556e-06,True,0.0,True,w 4F*,a 4G,5/2,5/2,odd,even,3d6.(3D).4p,3d6.(3G).4s,216.529179,8.956440451107099,3.230459370801741
3572,216.53154,vacuum,1384.5209709403073,5725.9186539523835,,715,153,energy_only|energy_only,6.168301933939802e-05,True,0.0,True,8D,x 4D*,5/2,5/2,even,odd,3d5.4s.(7S).4d,3d6.(3F2).4p,216.53154,13.570768421932796,7.844849829663431
3573,216.59097,vacuum,1384.141074764105,5724.347529608631,,181,23,energy_only|energy_only,9.289126865041908e-06,True,0.0,True,y 2D*,b 4P,5/2,5/2,odd,even,3d6.(3F2).4p,3d6.(3P2).4s,216.59097,8.307007004425152,2.582659465527395
3574,216.596822,vacuum,1384.1036781232183,5724.192869528976,,393,97,energy_only|energy_only,1.331714156549424e-05,True,0.0,True,t 2F*,c 4F,7/2,7/2,odd,even,3d5.(4G).4s.4p.(3P*),3d6.(3F1).4s,216.596822,11.946689736323721,6.222496880111885
3575,216.623347,vacuum,1383.934198006829,5723.49195608651,,185,33,energy_only|energy_only,7.345071935560554e-06,True,0.0,True,x 4P*,b 4F,5/2,5/2,odd,even,3d5.(6S).4s.4p.(3P*),3d6.(3F2).4s,216.623347,8.567609019089517,2.8441170703480787
3576,216.706906,vacuum,1383.4005733070637,5721.285061653904,,267,62,energy_only|energy_only,6.847145414212719e-06,True,0.0,True,v 2D*,c 2D,3/2,3/2,odd,even,3d6.(1F).4p,3d6.(1D2).4s,216.706906,10.459279576516154,4.737994521709395
3577,216.714237,vacuum,1383.3537756912574,5721.091522265964,,393,98,energy_only|energy_only,6.792908607167192e-06,True,1.0,True,t 2F*,c 4P,7/2,5/2,odd,even,3d5.(4G).4s.4p.(3P*),3d6.(3P1).4s,216.714237,11.946689736323721,6.225598220850664
3578,216.739413,vacuum,1383.1930881901944,5720.426972158667,,229,53,energy_only|energy_only,1.1989035556325689e-05,True,0.0,True,v 2F*,b 2F,7/2,7/2,odd,even,3d6.(1D2).4p,3d7,216.739413,9.687803399996954,3.967376439827322
3579,216.76538,vacuum,1383.027391182116,5719.741704395033,,920,194,energy_only|energy_only,4.889957381237764e-06,True,0.0,True,4P,w 4P*,5/2,5/2,even,odd,3d5.4p2,3d6.(3D).4p,216.76538,14.642233541311477,8.922491841806401
3580,216.795531,vacuum,1382.8350456172454,5718.94622705593,,744,158,energy_only|energy_only,1.0167788786930032e-05,True,0.0,True,4F,y 4G*,7/2,7/2,even,odd,3d6.(3G).4d,3d6.(3F2).4p,216.795531,13.659004752344917,7.940058535456775
3581,216.810178,vacuum,1382.7416257183274,5718.55987339781,,176,20,energy_only|energy_only,3.6703031582874246e-06,True,0.0,True,y 4H*,a 2H,11/2,11/2,odd,even,3d6.(3G).4p,3d7,216.810178,8.240428977694734,2.5218691079672264
3582,216.831093,vacuum,1382.6082498232852,5718.008275017259,,914,187,energy_only|energy_only,1.409987817169167e-06,True,1.0,True,4S,x 4P*,3/2,1/2,even,odd,3d5.4s.(5S).5s,3d5.(6S).4s.4p.(3P*),216.831093,14.325860954522824,8.607852678095577
3583,216.855803,vacuum,1382.4507061957663,5717.3567269262185,,197,40,energy_only|energy_only,1.2538434930320363e-05,True,1.0,True,w 4F*,a 4G,3/2,5/2,odd,even,3d6.(3D).4p,3d6.(3G).4s,216.855803,8.947816110266395,3.230459370801741
3584,216.896858,vacuum,1382.18903106471,5716.274525539861,,87,3,energy_only|energy_only,6.947781912458595e-06,True,1.0,True,z 4P*,a 6D,5/2,3/2,odd,even,3d6.(5D).4p,3d6.(5D).4s,216.896858,5.823224751145461,0.10695023255338114
3585,216.935076,vacuum,1381.945527333717,5715.267475025738,,620,121,energy_only|energy_only,6.711676178383641e-06,True,1.0,True,4F,z 4G*,9/2,11/2,even,odd,3d6.(3H).4d,3d6.(3H).4p,216.935076,13.231864806689902,7.516597324952488
3586,216.939949,vacuum,1381.9144854689719,5715.139096188488,,179,21,energy_only|energy_only,1.2309903468121774e-05,True,1.0,True,x 4F*,a 2D2,3/2,5/2,odd,even,3d6.(3G).4p,3d7,216.939949,8.258917129407546,2.5437780209091545
3587,216.952052,vacuum,1381.837393268813,5714.8202684666785,,630,122,energy_only|energy_only,2.2671074475510977e-06,True,1.0,True,2G,z 4G*,7/2,9/2,even,odd,3d6.(3F2).4d,3d6.(3H).4p,216.952052,13.253957055066005,7.539136784332219
3588,216.959456,vacuum,1381.7902364209467,5714.6252434143125,,200,41,energy_only|energy_only,1.7539150576340035e-07,True,0.0,True,x 2H*,b 2H,11/2,11/2,odd,even,3d6.(1G2).4p,3d6.(3H).4s,216.959456,8.959314156857614,3.2446889132679106
3589,216.985769,vacuum,1381.6226722223428,5713.93225357114,,183,26,energy_only|energy_only,7.25997506378917e-06,True,0.0,True,y 2H*,a 4H,11/2,11/2,odd,even,3d6.(3G).4p,3d6.(3H).4s,216.985769,8.370957805991475,2.65702555968031
3590,217.054088,vacuum,1381.1877986836164,5712.133761125185,,175,20,energy_only|energy_only,7.599250238854438e-06,True,1.0,True,y 4H*,a 2H,13/2,11/2,odd,even,3d6.(3G).4p,3d7,217.054088,8.234002876691662,2.5218691079672264
3591,217.085661,vacuum,1380.986918339116,5711.302986773672,,161,18,energy_only|energy_only,1.1365875252522528e-05,True,1.0,True,z 2F*,a 2P,5/2,3/2,odd,even,3d6.(3F2).4p,3d7,217.085661,7.987732195520353,2.276429220112556
3592,217.091577,vacuum,1380.9492848264674,5711.147347071125,,277,67,energy_only|energy_only,3.370839294802863e-06,True,0.0,True,f 4D,z 6D*,1/2,1/2,even,odd,3d6.(5D).4d,3d6.(5D).4p,217.091577,10.56008455707268,4.848937206630715
3593,217.106965,vacuum,1380.8514065866104,5710.742555196407,,390,96,energy_only|energy_only,7.63798198022414e-07,True,1.0,True,4D*,c 4F,7/2,9/2,odd,even,3d5.(4P).4s.4p.(3P*),3d6.(3F1).4s,217.106965,11.92947688607565,6.218734331643041
3594,217.151987,vacuum,1380.5651154368668,5709.558550136761,,271,64,energy_only|energy_only,7.6036139944335446e-06,True,0.0,True,e 6G,z 6D*,7/2,7/2,even,odd,3d6.(5D).4d,3d6.(5D).4p,217.151987,10.502794310628602,4.793235768095454
3595,217.188757,vacuum,1380.3313861223487,5708.5919233611,,675,147,energy_only|energy_only,1.1660613381536677e-06,True,0.0,True,4D,z 2G*,7/2,7/2,even,odd,3d6.(3G).4d,3d6.(3H).4p,217.188757,13.43559031018025,7.726998385653089
3596,217.221933,vacuum,1380.120570053117,5707.720058153782,,751,161,energy_only|energy_only,9.490231605013832e-06,True,1.0,True,2D,z 2F*,3/2,5/2,even,odd,3d6.(3G).4d,3d6.(3F2).4p,217.221933,13.695452263164366,7.987732195520353
3597,217.272318,vacuum,1379.8005229547925,5706.396449708042,,270,64,energy_only|energy_only,1.7088950698962435e-07,True,0.0,True,f 4D,z 6D*,7/2,7/2,even,odd,3d6.(5D).4d,3d6.(5D).4p,217.272318,10.499632217632609,4.793235768095454
3598,217.280595,vacuum,1379.7479613860592,5706.179072526181,,670,143,energy_only|energy_only,4.4840799091616645e-06,True,1.0,True,4G,y 4F*,11/2,9/2,even,odd,3d6.(3G).4d,3d6.(3F2).4p,217.280595,13.4128044941983,7.706625426156199
3599,217.348884,vacuum,1379.3144573956038,5704.386244076767,,601,116,energy_only|energy_only,1.2456469448807184e-05,True,1.0,True,6F*,c 4D,5/2,7/2,odd,even,3d5.(4F).4s.4p.(3P*),3d5.4s2,217.348884,13.176957412554875,7.4725711560216395
3600,217.365993,vacuum,1379.205890776116,5703.937248615688,,177,21,energy_only|energy_only,1.1541460480657406e-05,True,0.0,True,x 4F*,a 2D2,5/2,5/2,odd,even,3d6.(3G).4p,3d7,217.365993,8.247715281066304,2.5437780209091545
3601,217.368226,vacuum,1379.1917223449207,5703.8786526924905,,390,98,energy_only|energy_only,1.2532495020423084e-05,True,1.0,True,4D*,c 4P,7/2,5/2,odd,even,3d5.(4P).4s.4p.(3P*),3d6.(3P1).4s,217.368226,11.92947688607565,6.225598220850664
3602,217.43746,vacuum,1378.7525755681656,5702.0624875540625,,115,14,energy_only|energy_only,4.8593383326078765e-06,True,0.0,True,z 4S*,a 4P,3/2,3/2,odd,even,3d6.(3P2).4p,3d7,217.43746,7.397323782186497,1.6952612994917728
3603,217.449694,vacuum,1378.675005171541,5701.741682170576,,195,40,energy_only|energy_only,8.589212484366726e-06,True,1.0,True,w 4P*,a 4G,3/2,5/2,odd,even,3d6.(3D).4p,3d6.(3G).4s,217.449694,8.932201044383104,3.230459370801741
3604,217.484284,vacuum,1378.4557324611098,5700.83484310543,,667,141,energy_only|energy_only,1.0048836884379853e-05,True,0.0,True,2P,z 2D*,3/2,3/2,even,odd,3d6.(3F2).4d,3d6.(3P2).4p,217.484284,13.4034280652101,7.7025932120558345
3605,217.521131,vacuum,1378.2222289015222,5699.869149977143,,636,129,energy_only|energy_only,9.744215276441537e-06,True,1.0,True,4P,z 2D*,3/2,5/2,even,odd,3d6.(5D).5d,3d6.(3P2).4p,217.521131,13.27448611066868,7.574616970435751
3606,217.552889,vacuum,1378.0210383692033,5699.037092791891,,182,25,energy_only|energy_only,1.051442541211145e-05,True,0.0,True,y 2D*,a 2D2,3/2,3/2,odd,even,3d6.(3F2).4p,3d7,217.552889,8.340892257800467,2.641855175523002
3607,217.580566,vacuum,1377.8457493303883,5698.312155576601,,621,122,energy_only|energy_only,8.907179108064156e-06,True,1.0,True,4F,z 4G*,7/2,9/2,even,odd,3d6.(3F2).4d,3d6.(3H).4p,217.580566,13.237448931001639,7.539136784332219
3608,217.592989,vacuum,1377.7670842142804,5697.986822797112,,603,119,energy_only|energy_only,1.0664291949069593e-05,True,0.0,True,2P*,c 4D,3/2,3/2,odd,even,3d5.(4D).4s.4p.(3P*),3d5.4s2,217.592989,13.191720954963554,7.493734142830734
3609,217.613482,vacuum,1377.637337745462,5697.45023451735,,147,17,energy_only|energy_only,1.1983656804659404e-06,True,0.0,True,z 2G*,a 2G,7/2,7/2,odd,even,3d6.(3H).4p,3d7,217.613482,7.726998385653089,2.0295481523341046
3610,217.640664,vacuum,1377.4652791906572,5696.738657510423,,164,19,energy_only|energy_only,5.697103915736079e-06,True,1.0,True,z 2P*,a 2P,3/2,1/2,odd,even,3d6.(3P2).4p,3d7,217.640664,8.038400073975291,2.3416614107677636
3611,217.65821,vacuum,1377.3542380965093,5696.279428444426,,630,125,energy_only|energy_only,2.7077730919700116e-06,True,0.0,True,2G,z 4G*,7/2,7/2,even,odd,3d6.(3F2).4d,3d6.(3H).4p,217.65821,13.253957055066005,7.557677629329351
3612,217.696008,vacuum,1377.1150916097642,5695.290398044583,,731,156,energy_only|energy_only,5.741435415984597e-06,True,1.0,True,4F,y 4G*,9/2,11/2,even,odd,3d6.(3G).4d,3d6.(3F2).4p,217.696008,13.614945355648898,7.9196549518628805
3613,217.700283,vacuum,1377.0880490770883,5695.178559115777,,183,27,energy_only|energy_only,1.4751367416465655e-06,True,1.0,True,y 2H*,a 4H,11/2,9/2,odd,even,3d6.(3G).4p,3d6.(3H).4s,217.700283,8.370957805991475,2.675779248350836
3614,217.718251,vacuum,1376.9743998173126,5694.708543543448,,227,52,energy_only|energy_only,2.399478034931235e-06,True,0.0,True,v 2F*,b 2F,5/2,5/2,odd,even,3d6.(1D2).4p,3d7,217.718251,9.638870804382824,3.944162258439898
3615,217.729381,vacuum,1376.9040109474247,5694.417438568095,,920,197,energy_only|energy_only,7.523013664467726e-06,True,1.0,True,4P,w 4F*,5/2,3/2,even,odd,3d5.4p2,3d6.(3D).4p,217.729381,14.642233541311477,8.947816110266395
3616,217.771358,vacuum,1376.6386027679546,5693.319798534006,,162,19,energy_only|energy_only,4.026405804324895e-07,True,0.0,True,z 2P*,a 2P,1/2,1/2,odd,even,3d6.(3P2).4p,3d7,217.771358,8.03498120970441,2.3416614107677636
3617,217.793996,vacuum,1376.4955118413825,5692.728022011392,,620,122,energy_only|energy_only,3.4629192668944597e-07,True,0.0,True,4F,z 4G*,9/2,9/2,even,odd,3d6.(3H).4d,3d6.(3H).4p,217.793996,13.231864806689902,7.539136784332219
3618,217.817521,vacuum,1376.3468458535988,5692.113188888221,,628,125,energy_only|energy_only,4.170402462477796e-06,True,1.0,True,4F,z 4G*,5/2,7/2,even,odd,3d6.(3F2).4d,3d6.(3H).4p,217.817521,13.24979081404717,7.557677629329351
3619,217.822333,vacuum,1376.3164404267031,5691.987442146426,,200,42,energy_only|energy_only,1.0195795766776428e-05,True,1.0,True,x 2H*,b 2H,11/2,9/2,odd,even,3d6.(1G2).4p,3d6.(3H).4s,217.822333,8.959314156857614,3.267326704515393
3620,218.018095,vacuum,1375.0806234684328,5686.876513873937,,269,64,energy_only|energy_only,1.2548679478641134e-05,True,1.0,True,e 6G,z 6D*,9/2,7/2,even,odd,3d6.(5D).4d,3d6.(5D).4p,218.018095,10.480112269420712,4.793235768095454
3621,218.023702,vacuum,1375.0452599873752,5686.73026226771,,180,22,energy_only|energy_only,3.044651748496108e-07,True,1.0,True,y 4H*,a 2H,7/2,9/2,odd,even,3d6.(3G).4p,3d7,218.023702,8.266316134415463,2.579585872452219
3622,218.040035,vacuum,1374.9422577372088,5686.30427918908,,731,157,energy_only|energy_only,2.134698661393486e-06,True,0.0,True,4F,y 4G*,9/2,9/2,even,odd,3d6.(3G).4d,3d6.(3F2).4p,218.040035,13.614945355648898,7.928641078594516
3623,218.051945,vacuum,1374.867158373662,5685.99369317727,,733,158,energy_only|energy_only,3.460118932707701e-06,True,0.0,True,2G,y 4G*,7/2,7/2,even,odd,3d6.(3G).4d,3d6.(3F2).4p,218.051945,13.626052232094164,7.940058535456775
3624,218.056538,vacuum,1374.8381990729395,5685.873927132773,,700,151,energy_only|energy_only,7.689623089390807e-07,True,0.0,True,4D,x 4D*,7/2,7/2,even,odd,3d6.(3D).5s,3d6.(3F2).4p,218.056538,13.490064875478664,7.804190947576928
3625,218.06591,vacuum,1374.7791115080759,5685.629560599531,,274,66,energy_only|energy_only,5.5528435041196644e-06,True,1.0,True,f 4D,z 6D*,5/2,3/2,even,odd,3d6.(5D).4d,3d6.(5D).4p,218.06591,10.522651867812742,4.837022312766055
3626,218.150573,vacuum,1374.2455675328436,5683.423000016767,,622,125,energy_only|energy_only,8.250997780123726e-06,True,1.0,True,4P,z 4G*,5/2,7/2,even,odd,3d6.(5D).5d,3d6.(3H).4p,218.150573,13.241100637597116,7.557677629329351
3627,218.182315,vacuum,1374.045637016914,5682.596153840594,,692,150,energy_only|energy_only,3.8080415833974257e-06,True,1.0,True,4D,y 4D*,3/2,1/2,even,odd,3d6.(3D).5s,3d6.(3P2).4p,218.182315,13.472408161800322,7.789812004151687
3628,218.205173,vacuum,1373.9016993882176,5682.0008756393545,,210,44,energy_only|energy_only,3.3224969229195267e-06,True,0.0,True,w 2G*,a 2F,7/2,7/2,odd,even,3d6.(1G2).4p,3d6.(3F2).4s,218.205173,9.068619122103849,3.386618249786991
