# created_utc: 2025-08-09T20:27:22.153019Z
# generator: nist_lines_parser_v1
# ion: Cu_I
# raw_lines: data/raw/lines/Cu_I_lines_raw.csv
# raw_lines_sha256: 4c7a2d952e6309573cb06548d82a32a15a00e9c0721fef4c370dcd6590bcc32d
# tidy_levels: data/tidy/levels/Cu_I_levels.csv
# tidy_levels_sha256: 7b6f206c2da9115978c18f90c7cad21d8a50792b813a159312bed9075b6eb3de
# wavelength_medium: vacuum
# energy_tol_meV: 0.5
# parser_version: v1.0
line_id,wavelength_nm,wavelength_medium,frequency_THz,photon_energy_meV,photon_sigma_meV,upper_id,lower_id,match_method,residual_meV,E1_allowed,dJ,parity_change,Term_upper,Term_lower,J_upper,J_lower,Parity_upper,Parity_lower,Configuration_upper,Configuration_lower,lambda_photon_nm,upper_E_eV,lower_E_eV
755,383.771,vacuum,781.1753832363571,3230.6817973610223,,214,23,energy_only|energy_only,0.003596634400764742,True,0.0,True,2D,2P*,3/2,3/2,even,odd,3d9.4s.(1D).4d,3d10.5p,383.771,9.353390244451711,6.122704850456288
756,383.775,vacuum,781.1672412220703,3230.6481246955555,,214,24,energy_only|energy_only,0.002281659422806115,True,1.0,True,2D,2P*,3/2,1/2,even,odd,3d9.4s.(1D).4d,3d10.5p,383.775,9.353390244451711,6.122744401415579
757,383.9072,vacuum,780.8982431170866,3229.53563792249,,183,20,energy_only|energy_only,0.00019736722651941818,True,0.0,True,4P,2P*,3/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),383.9072,8.917846153892352,5.6883107133370885
758,384.5621,vacuum,779.5683922050562,3224.035816465109,,181,20,energy_only|energy_only,0.0003149508684145985,True,1.0,True,4P,2P*,1/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),384.5621,8.912346214851329,5.6883107133370885
759,384.9367,vacuum,778.8097575523457,3220.898355638828,,191,21,energy_only|energy_only,0.00034565589203339186,True,1.0,True,2F,*,5/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),384.9367,8.945607455756097,5.724708754461377
760,386.1564,vacuum,776.3498364911211,3210.724939571212,,168,18,energy_only|energy_only,0.000381597196792427,True,1.0,True,2G,2F*,9/2,7/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),386.1564,8.7854583065248,5.574733748550785
761,386.1885,vacuum,776.2853062688299,3210.4580640154663,,188,21,energy_only|energy_only,7.206801092252135e-05,True,1.0,True,4D,*,5/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),386.1885,8.935166746408832,5.724708754461377
762,386.28413,vacuum,776.0931260624143,3209.663270543983,,37,4,energy_only|energy_only,1.7308269889326766e-05,True,1.0,True,2S,2P*,1/2,3/2,even,odd,3d10.7s,3d10.4p,386.28413,7.026355249569198,3.816691996333485
763,386.39,vacuum,775.8804782732473,3208.783829951699,,211,23,energy_only|energy_only,0.00396412958525616,True,0.0,True,2P,2P*,3/2,3/2,even,odd,3d9.4s.(1D).4d,3d10.5p,386.39,9.331484716278402,6.122704850456288
764,388.2833,vacuum,772.0972238569107,3193.1375468763063,,183,21,energy_only|energy_only,0.00014744533064003917,True,0.0,True,4P,*,3/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),388.2833,8.917846153892352,5.724708754461377
765,388.7039,vacuum,771.2617702060618,3189.682388200985,,208,23,energy_only|energy_only,0.00019154157507728087,True,1.0,True,2P,2P*,1/2,3/2,even,odd,3d9.4s.(1D).4d,3d10.5p,388.7039,9.312387430198848,6.122704850456288
766,388.709,vacuum,771.251650977981,3189.640538436303,,208,24,energy_only|energy_only,0.0024903469666242017,True,0.0,True,2P,2P*,1/2,1/2,even,odd,3d9.4s.(1D).4d,3d10.5p,388.709,9.312387430198848,6.122744401415579
767,388.953,vacuum,770.7678254184954,3187.639596699439,,181,21,energy_only|energy_only,0.0021363094865591847,True,1.0,True,4P,*,1/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),388.953,8.912346214851329,5.724708754461377
768,390.0319,vacuum,768.6357397946167,3178.821999059658,,157,5,energy_only|energy_only,0.00018482405494069098,True,0.0,True,2D,4P*,5/2,5/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),390.0319,8.01652318615181,4.837701002268097
769,391.3459,vacuum,766.0549350331767,3168.1486481780876,,191,22,energy_only|energy_only,0.00026393463122076355,True,0.0,True,2F,2D*,5/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),391.3459,8.945607455756097,5.777459071512641
770,392.2378,vacuum,764.3130213355266,3160.9446719694965,,189,22,energy_only|energy_only,0.00023034691866996582,True,1.0,True,4F,2D*,7/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),392.2378,8.938403973829056,5.777459071512641
771,392.6399,vacuum,763.5302932789051,3157.707568830974,,188,22,energy_only|energy_only,0.00010606521755107678,True,0.0,True,4D,2D*,5/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),392.6399,8.935166746408832,5.777459071512641
772,393.4147,vacuum,762.026579078006,3151.4887065862995,,186,22,energy_only|energy_only,7.908184988991707e-05,True,1.0,True,2G,2D*,7/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),393.4147,8.92894769901709,5.777459071512641
773,394.8055,vacuum,759.3421520216917,3140.386808327232,,183,22,energy_only|energy_only,0.00027405247965361923,True,1.0,True,4P,2D*,3/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),394.8055,8.917846153892352,5.777459071512641
774,395.2747,vacuum,758.4407957301594,3136.6590982297553,,176,20,energy_only|energy_only,0.00022069593114792951,True,1.0,True,4P,2P*,5/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),395.2747,8.824969590870912,5.6883107133370885
775,396.5283,vacuum,756.0430314809812,3126.7427420818053,,173,20,energy_only|energy_only,0.00012073601237716503,True,1.0,True,2D,2P*,5/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),396.5283,8.815053334682881,5.6883107133370885
776,397.679,vacuum,753.8553909057305,3117.695387624282,,158,6,energy_only|energy_only,0.001346606246443116,True,0.0,True,2D,4P*,3/2,3/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),397.679,8.091200108690114,4.973503374459585
777,398.1082,vacuum,753.0426602617077,3114.334203754248,,170,20,energy_only|energy_only,7.901567096268991e-05,True,0.0,True,4S,2P*,3/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),398.1082,8.802644996107007,5.6883107133370885
778,399.4818,vacuum,750.4533573244138,3103.625707241323,,166,19,energy_only|energy_only,6.03127887188748e-05,True,1.0,True,2P,2P*,3/2,1/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),399.4818,8.78469828338861,5.681072515834497
779,399.9154,vacuum,749.6396937952378,3100.2606652682966,,176,21,energy_only|energy_only,0.00017114123920691782,True,1.0,True,4P,*,5/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),399.9154,8.824969590870912,5.724708754461377
780,400.4156,vacuum,748.7032423312179,3096.387813199678,,166,20,energy_only|energy_only,0.00024314815755133168,True,0.0,True,2P,2P*,3/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),400.4156,8.78469828338861,5.6883107133370885
781,401.121,vacuum,747.3865940701185,3090.942593519255,,202,23,energy_only|energy_only,0.002690143499421538,True,1.0,True,4D,2P*,5/2,3/2,even,odd,3d9.4s.(3D).6s,3d10.5p,401.121,9.213650134119042,6.122704850456288
782,401.1986,vacuum,747.2420342443868,3090.3447421178366,,173,21,energy_only|energy_only,0.0001618963319742761,True,1.0,True,2D,*,5/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),401.1986,8.815053334682881,5.724708754461377
783,401.703,vacuum,746.303756755613,3086.4643382176305,,33,3,energy_only|energy_only,0.0022115832434792537,False,2.0,False,2F*,2P*,5/2,1/2,odd,odd,3d10.4f,3d10.4p,401.703,6.872359795658669,3.785897669024282
784,402.37655,vacuum,745.0544968388441,3081.297814335942,,30,3,energy_only|energy_only,1.0880909940169659e-05,True,1.0,True,2D,2P*,3/2,1/2,even,odd,3d10.5d,3d10.4p,402.37655,6.867195494241134,3.785897669024282
785,402.816,vacuum,744.2416835478234,3077.9362886653885,,170,21,energy_only|energy_only,4.701975785792456e-05,True,0.0,True,4S,*,3/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),402.816,8.802644996107007,5.724708754461377
786,405.179,vacuum,739.9012732644092,3059.9857940688853,,166,21,energy_only|energy_only,0.0037348583473431063,True,0.0,True,2P,*,3/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),405.179,8.78469828338861,5.724708754461377
787,405.3526,vacuum,739.584396399579,3058.6752966553977,,177,22,energy_only|energy_only,2.312058313691523e-07,True,1.0,True,4D,2D*,7/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),405.3526,8.836134367936832,5.777459071512641
788,405.7516,vacuum,738.8571184931865,3055.667516911916,,33,4,energy_only|energy_only,0.0002824132675414148,False,1.0,False,2F*,2P*,5/2,3/2,odd,odd,3d10.4f,3d10.4p,405.7516,6.872359795658669,3.816691996333485
789,405.8,vacuum,738.7689945786101,3055.303065685157,,32,4,energy_only|energy_only,0.0029538987482737866,False,2.0,False,2F*,2P*,7/2,3/2,odd,odd,3d10.4f,3d10.4p,405.8,6.871992108119894,3.816691996333485
790,406.3785,vacuum,737.7173201830313,3050.953689860652,,31,4,energy_only|energy_only,0.0001293128116230946,True,1.0,True,2D,2P*,5/2,3/2,even,odd,3d10.5d,3d10.4p,406.3785,6.8676455568813255,3.816691996333485
791,406.43847,vacuum,737.6084699856291,3050.503521615552,,30,4,energy_only|energy_only,2.3707902983005624e-05,True,0.0,True,2D,2P*,3/2,3/2,even,odd,3d10.5d,3d10.4p,406.43847,6.867195494241134,3.816691996333485
792,407.0673,vacuum,736.4690261290946,3045.791160466677,,155,5,energy_only|energy_only,0.0003019402124664339,True,1.0,True,4D,4P*,3/2,5/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),407.0673,7.883491860794561,4.837701002268097
793,407.438,vacuum,735.7989632778484,3043.020003178488,,157,6,energy_only|energy_only,0.00019148626324749785,True,1.0,True,2D,4P*,5/2,3/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),407.438,8.01652318615181,4.973503374459585
794,407.6729,vacuum,735.3749979456569,3041.2666234499197,,174,22,energy_only|energy_only,5.167693007024354e-05,True,1.0,True,2F,2D*,7/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),407.6729,8.81872574663949,5.777459071512641
795,408.166,vacuum,734.486601039773,3037.5925090650294,,173,22,energy_only|energy_only,0.0017541052111482713,True,0.0,True,2D,2D*,5/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),408.166,8.815053334682881,5.777459071512641
796,409.84,vacuum,731.4865752488777,3025.185399314457,,170,22,energy_only|energy_only,0.0005252799101072014,True,1.0,True,4S,2D*,3/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),409.84,8.802644996107007,5.777459071512641
797,410.537,vacuum,730.2446746578263,3020.049311158402,,156,6,energy_only|energy_only,5.190374668018194e-05,True,1.0,True,4D,4P*,1/2,3/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),410.537,7.99355263371424,4.973503374459585
798,411.249,vacuum,728.9803938732981,3014.8206659591556,,158,8,energy_only|energy_only,0.0023000349942776666,True,1.0,True,2D,4P*,3/2,1/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),411.249,8.091200108690114,5.076381742765952
799,412.286,vacuum,727.1468301130769,3007.237655547452,,166,22,energy_only|energy_only,0.0015563285164716945,True,1.0,True,2P,2D*,3/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(3P*),412.286,8.78469828338861,5.777459071512641
800,412.4429,vacuum,726.870211609898,3006.0936533397394,,160,14,energy_only|energy_only,5.5456986501667416e-05,True,1.0,True,2D,2F*,3/2,5/2,even,odd,3d9.4s.(1D).5s,3d9.(2D).4s.4p.(3P*),412.4429,8.42745641332877,5.421362815446017
801,417.893,vacuum,717.3904755523544,2966.88861515995,,154,5,energy_only|energy_only,6.065326124371495e-05,True,0.0,True,4D,4P*,5/2,5/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),417.893,7.804589556774785,4.837701002268097
802,421.994,vacuum,710.4187689872367,2938.055953532602,,158,10,energy_only|energy_only,0.002404047801064735,True,1.0,True,2D,4F*,3/2,5/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),421.994,8.091200108690114,5.153146559205313
803,423.215,vacuum,708.3691693347354,2929.5794904600193,,159,13,energy_only|energy_only,0.002218748108134605,True,1.0,True,2D,4D*,5/2,7/2,even,odd,3d9.4s.(1D).5s,3d9.(2D).4s.4p.(3P*),423.215,8.324631358227712,5.395049649019585
804,424.3456,vacuum,706.481834617821,2921.7741012397373,,160,15,energy_only|energy_only,0.0003229951439607248,True,1.0,True,2D,4D*,3/2,5/2,even,odd,3d9.4s.(1D).5s,3d9.(2D).4s.4p.(3P*),424.3456,8.42745641332877,5.505681989093889
805,425.0152,vacuum,705.3687915161622,2917.170924839951,,156,8,energy_only|energy_only,3.389166295164614e-05,True,0.0,True,4D,4P*,1/2,1/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),425.0152,7.99355263371424,5.076381742765952
806,425.4568,vacuum,704.6366587630049,2914.143067063535,,157,9,energy_only|energy_only,0.0001297598264500266,True,1.0,True,2D,4F*,5/2,7/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),425.4568,8.01652318615181,5.1023799893284485
807,426.064,vacuum,703.6324542791692,2909.990011019557,,155,6,energy_only|energy_only,0.0015246845809997467,True,0.0,True,4D,4P*,3/2,3/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),426.064,7.883491860794561,4.973503374459585
808,426.8422,vacuum,702.3496224131542,2904.6846447118796,,160,16,energy_only|energy_only,0.0002023844544964959,True,0.0,True,2D,4D*,3/2,3/2,even,odd,3d9.4s.(1D).5s,3d9.(2D).4s.4p.(3P*),426.8422,8.42745641332877,5.522771971001345
809,427.6311,vacuum,701.053917734234,2899.3260407277135,,153,5,energy_only|energy_only,5.2513259106490295e-05,True,1.0,True,4D,4P*,7/2,5/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),427.6311,7.737027095509069,4.837701002268097
810,433.0,vacuum,692.3613348729792,2863.376406593619,,157,10,energy_only|energy_only,0.00022035287838662043,True,0.0,True,2D,4F*,5/2,5/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),433.0,8.01652318615181,5.153146559205313
811,433.72,vacuum,691.2119754680439,2858.6230380315337,,160,17,energy_only|energy_only,0.001205093677072,True,1.0,True,2D,4D*,3/2,1/2,even,odd,3d9.4s.(1D).5s,3d9.(2D).4s.4p.(3P*),433.72,8.42745641332877,5.568834580390913
812,435.59,vacuum,688.244583208981,2846.350889724367,,158,11,energy_only|energy_only,0.0022525861263602565,True,0.0,True,2D,4F*,3/2,3/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),435.59,8.091200108690114,5.244851471551873
813,437.939,vacuum,684.5530039571721,2831.0837446654373,,154,6,energy_only|energy_only,0.0024376497631237726,True,1.0,True,4D,4P*,5/2,3/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),437.939,7.804589556774785,4.973503374459585
814,439.8241,vacuum,681.6189881363936,2818.9496302158905,,159,15,energy_only|energy_only,0.0002610820665722713,True,0.0,True,2D,4D*,5/2,5/2,even,odd,3d9.4s.(1D).5s,3d9.(2D).4s.4p.(3P*),439.8241,8.324631358227712,5.505681989093889
815,441.6791,vacuum,678.7562689744659,2807.1103750551856,,155,8,energy_only|energy_only,0.0002570265769463731,True,1.0,True,4D,4P*,3/2,1/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),441.6791,7.883491860794561,5.076381742765952
816,442.507,vacuum,677.4863629275922,2801.858465640175,,159,16,energy_only|energy_only,0.0009215861928169033,True,1.0,True,2D,4D*,5/2,3/2,even,odd,3d9.4s.(1D).5s,3d9.(2D).4s.4p.(3P*),442.507,8.324631358227712,5.522771971001345
817,448.1607,vacuum,668.9396415169826,2766.5120659956056,,27,3,energy_only|energy_only,0.00029415631070150994,True,0.0,True,2S,2P*,1/2,1/2,even,odd,3d10.6s,3d10.4p,448.1607,6.552410029176198,3.785897669024282
818,450.868,vacuum,664.9228998287748,2749.9001571525077,,159,18,energy_only|energy_only,0.002547475580286118,True,1.0,True,2D,2F*,5/2,7/2,even,odd,3d9.4s.(1D).5s,3d9.(2D).4s.4p.(3P*),450.868,8.324631358227712,5.574733748550785
819,451.0647,vacuum,664.6329406845625,2748.7009824866295,,156,11,energy_only|energy_only,0.00017967573785426794,True,1.0,True,4D,4F*,1/2,3/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),451.0647,7.99355263371424,5.244851471551873
820,451.4453,vacuum,664.0726085751696,2746.383635082782,,160,19,energy_only|energy_only,0.0002624114904392627,True,1.0,True,2D,2P*,3/2,1/2,even,odd,3d9.4s.(1D).5s,3d9.(2D).4s.4p.(3P*),451.4453,8.42745641332877,5.681072515834497
821,452.6382,vacuum,662.3224862594452,2739.1457107575916,,160,20,energy_only|energy_only,1.0765910246846033e-05,True,0.0,True,2D,2P*,3/2,3/2,even,odd,3d9.4s.(1D).5s,3d9.(2D).4s.4p.(3P*),452.6382,8.42745641332877,5.6883107133370885
822,453.2053,vacuum,661.49371598258,2735.7181922961554,,27,4,energy_only|energy_only,0.00015945344193823985,True,1.0,True,2S,2P*,1/2,3/2,even,odd,3d10.6s,3d10.4p,453.2053,6.552410029176198,3.816691996333485
823,454.0971,vacuum,660.1946103597667,2730.345523138194,,155,10,energy_only|energy_only,0.000221548945773975,True,1.0,True,4D,4F*,3/2,5/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),454.0971,7.883491860794561,5.153146559205313
824,458.8253,vacuum,653.391297297686,2702.209281081572,,154,9,energy_only|energy_only,0.0002863647646336176,True,1.0,True,4D,4F*,5/2,7/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),458.8253,7.804589556774785,5.1023799893284485
825,464.3886,vacuum,645.5637756826934,2669.837252798706,,158,14,energy_only|energy_only,4.0445390823151683e-05,True,1.0,True,2D,2F*,3/2,5/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),464.3886,8.091200108690114,5.421362815446017
826,465.2424,vacuum,644.37905487548,2664.937641227534,,153,7,energy_only|energy_only,4.446419052328565e-05,True,1.0,True,4D,4F*,7/2,9/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),465.2424,7.737027095509069,5.072089409817345
827,467.61,vacuum,641.1164389127691,2651.444545786097,,154,10,energy_only|energy_only,0.0015482166245419648,True,0.0,True,4D,4F*,5/2,5/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),467.61,7.804589556774785,5.153146559205313
828,467.8654,vacuum,640.7664640300394,2649.99716596918,,160,22,energy_only|energy_only,0.00017584694887773367,True,1.0,True,2D,2D*,3/2,5/2,even,odd,3d9.4s.(1D).5s,3d9.(2D).4s.4p.(3P*),467.8654,8.42745641332877,5.777459071512641
829,469.8791,vacuum,638.0204141873942,2638.6404163433463,,155,11,energy_only|energy_only,2.710065791688976e-05,True,0.0,True,4D,4F*,3/2,3/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),469.8791,7.883491860794561,5.244851471551873
830,470.293,vacuum,637.4588990267769,2636.318176232767,,159,20,energy_only|energy_only,0.002468657856752543,True,1.0,True,2D,2P*,5/2,3/2,even,odd,3d9.4s.(1D).5s,3d9.(2D).4s.4p.(3P*),470.293,8.324631358227712,5.6883107133370885
831,470.5913,vacuum,637.0548244304558,2634.6470579779884,,153,9,energy_only|energy_only,4.820263256988255e-05,True,0.0,True,4D,4F*,7/2,7/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),470.5913,7.737027095509069,5.1023799893284485
832,476.876,vacuum,628.6591440961593,2599.925314033495,,159,21,energy_only|energy_only,0.0027102671592729166,True,1.0,True,2D,*,5/2,3/2,even,odd,3d9.4s.(1D).5s,3d9.(2D).4s.4p.(3P*),476.876,8.324631358227712,5.724708754461377
833,477.752,vacuum,627.5064426731861,2595.1581239953716,,157,14,energy_only|energy_only,0.0022467104213319544,True,0.0,True,2D,2F*,5/2,5/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),477.752,8.01652318615181,5.421362815446017
834,479.533,vacuum,625.1758648518454,2585.5196285866386,,158,15,energy_only|energy_only,0.0015089904136402765,True,1.0,True,2D,4D*,3/2,5/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),479.533,8.091200108690114,5.505681989093889
835,479.8372,vacuum,624.7795252223046,2583.880499584103,,153,10,energy_only|energy_only,3.67196539627912e-05,True,1.0,True,4D,4F*,7/2,5/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),479.8372,7.737027095509069,5.153146559205313
836,484.3628,vacuum,618.9419542541252,2559.738245907896,,154,11,energy_only|energy_only,0.00016068498325694236,True,1.0,True,4D,4F*,5/2,3/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),484.3628,7.804589556774785,5.244851471551873
837,486.752,vacuum,615.903905890474,2547.1738874314574,,159,22,energy_only|energy_only,0.0016007163853828388,True,0.0,True,2D,2D*,5/2,5/2,even,odd,3d9.4s.(1D).5s,3d9.(2D).4s.4p.(3P*),486.752,8.324631358227712,5.777459071512641
838,493.795,vacuum,607.1192660922043,2510.843536396758,,157,15,energy_only|energy_only,0.0023393388364638668,True,0.0,True,2D,4D*,5/2,5/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),493.795,8.01652318615181,5.505681989093889
839,501.8017,vacuum,597.4321290661231,2470.7807567312684,,156,16,energy_only|energy_only,9.4018372692517e-05,True,1.0,True,4D,4D*,1/2,3/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),501.8017,7.99355263371424,5.522771971001345
840,503.565,vacuum,595.3401407961236,2462.1289884226203,,155,14,energy_only|energy_only,5.69259241274267e-05,True,1.0,True,4D,2F*,3/2,5/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),503.565,7.883491860794561,5.421362815446017
841,507.7596,vacuum,590.4220383031656,2441.7893508168763,,157,18,energy_only|energy_only,8.678414860696648e-05,True,1.0,True,2D,2F*,5/2,7/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),507.7596,8.01652318615181,5.574733748550785
842,510.6971,vacuum,587.0259650975108,2427.7443205669992,,4,1,energy_only|energy_only,6.305507486104034e-05,True,1.0,True,2P*,2D,3/2,5/2,odd,even,3d10.4p,3d9.4s2,510.6971,3.816691996333485,1.3889476127114113
843,511.3345,vacuum,586.2942124969077,2424.7180349752202,,156,17,energy_only|energy_only,1.8348107005294878e-05,True,0.0,True,4D,4D*,1/2,1/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),511.3345,7.99355263371424,5.568834580390913
844,511.693,vacuum,585.8834457379718,2423.0192401596987,,217,34,energy_only|energy_only,0.0022500384188788303,True,0.0,True,2F,2F*,7/2,7/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(1P*),511.693,9.369837988211456,6.9468209980901765
845,514.43,vacuum,582.766281126684,2410.127683173682,,158,19,energy_only|energy_only,9.031806575876544e-05,True,1.0,True,2D,2P*,3/2,1/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),514.43,8.091200108690114,5.681072515834497
846,514.5555,vacuum,582.6241445286271,2409.5398534366786,,154,13,energy_only|energy_only,5.4318521961249644e-05,True,1.0,True,4D,4D*,5/2,7/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),514.5555,7.804589556774785,5.395049649019585
847,515.4673,vacuum,581.5935521031112,2405.27766563473,,25,3,energy_only|energy_only,0.00021063632357254392,True,1.0,True,2D,2P*,3/2,1/2,even,odd,3d10.4d,3d10.4p,515.4673,6.191175124022688,3.785897669024282
848,515.98,vacuum,581.0156556455677,2402.8876779236343,,158,20,energy_only|energy_only,0.0017174293907373794,True,0.0,True,2D,2P*,3/2,3/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),515.98,8.091200108690114,5.6883107133370885
849,517.704,vacuum,579.0808222459166,2394.8858499355556,,212,34,energy_only|energy_only,0.0008744312353883288,True,1.0,True,2G,2F*,9/2,7/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(1P*),517.704,9.341705973594497,6.9468209980901765
850,520.237,vacuum,576.261315515813,2383.2253070332117,,154,14,energy_only|energy_only,0.0014342955569190963,True,0.0,True,4D,2F*,5/2,5/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),520.237,7.804589556774785,5.421362815446017
851,521.4218,vacuum,574.951906498731,2377.8100264604145,,155,15,energy_only|energy_only,0.0001547597421449609,True,1.0,True,4D,4D*,3/2,5/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),521.4218,7.883491860794561,5.505681989093889
852,521.9655,vacuum,574.3530137528246,2375.333205077801,,26,4,energy_only|energy_only,4.172436683802516e-05,True,1.0,True,2D,2P*,5/2,3/2,even,odd,3d10.4d,3d10.4p,521.9655,6.192025159686919,3.816691996333485
853,522.1524,vacuum,574.1474289881653,2374.482974807809,,25,4,energy_only|energy_only,0.0001528813941149565,True,0.0,True,2D,2P*,3/2,3/2,even,odd,3d10.4d,3d10.4p,522.1524,6.191175124022688,3.816691996333485
854,523.916,vacuum,572.2147405309247,2366.4900175887674,,158,21,energy_only|energy_only,0.001336639969395037,True,0.0,True,2D,*,3/2,3/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),523.916,8.091200108690114,5.724708754461377
855,525.1966,vacuum,570.8194950233875,2360.719745815257,,155,16,energy_only|energy_only,0.0001439779598513269,True,0.0,True,4D,4D*,3/2,3/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),525.1966,7.883491860794561,5.522771971001345
856,528.5013,vacuum,567.2501808415609,2345.9582484566017,,217,36,energy_only|energy_only,8.267510929726996e-05,True,1.0,True,2F,2D*,7/2,5/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(1P*),528.5013,9.369837988211456,7.023879657079745
857,529.3996,vacuum,566.287654920782,2341.977561099474,,153,13,energy_only|energy_only,0.00011460998939583078,True,0.0,True,4D,4D*,7/2,7/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),529.3996,7.737027095509069,5.395049649019585
