# created_utc: 2025-08-09T20:27:31.927666Z
# generator: nist_lines_parser_v1
# ion: H_I
# raw_lines: data/raw/lines/H_I_lines_raw.csv
# raw_lines_sha256: 1872bccd6e1e20df71138494ef8cebb5709bd8f970585912171b595fe83180b1
# tidy_levels: data/tidy/levels/H_I_levels.csv
# tidy_levels_sha256: 8d08ef7f0a11912605c0a3d113b01d425937c6d07b533f1d89c210e5c2c712a4
# wavelength_medium: vacuum
# energy_tol_meV: 0.5
# parser_version: v1.0
line_id,wavelength_nm,wavelength_medium,frequency_THz,photon_energy_meV,photon_sigma_meV,upper_id,lower_id,match_method,residual_meV,E1_allowed,dJ,parity_change,Term_upper,Term_lower,J_upper,J_lower,Parity_upper,Parity_lower,Configuration_upper,Configuration_lower,lambda_photon_nm,upper_E_eV,lower_E_eV
290,1281.809075,vacuum,233.88230263543738,967.2594836754741,,,8.0,no_tiebreak|energy_only,,True,1.0,True,2F*,2D,5/2,3/2,odd,even,5f,3d,1281.809075,,12.087507075057248
291,1281.809111,vacuum,233.8822960667815,967.2594565096962,,,9.0,no_tiebreak|energy_only,,True,1.0,True,2D,2P*,5/2,3/2,even,odd,5d,3p,1281.809111,,12.087507097126435
292,1281.810348,vacuum,233.88207036069272,967.258523064316,,22.0,8.0,energy_only|energy_only,0.2645155312275165,True,0.0,True,2P*,2D,3/2,3/2,odd,even,5p,3d,1281.810348,13.054501082590336,12.087507075057248
293,1281.810393,vacuum,233.8820621498893,967.2584891071615,,21.0,9.0,energy_only|energy_only,0.26451566972730234,True,0.0,True,2D,2P*,3/2,3/2,even,odd,5d,3p,1281.810393,13.05450107056387,12.087507097126435
294,1281.813853,vacuum,233.88143083206324,967.2558781864225,,,9.0,no_tiebreak|energy_only,,True,1.0,True,2S,2P*,1/2,3/2,even,odd,5s,3p,1281.813853,,12.087507097126435
295,1281.814197,vacuum,233.88136806539052,967.2556186043217,,19.0,8.0,energy_only|energy_only,0.26451478115995997,True,1.0,True,2P*,2D,1/2,3/2,odd,even,5p,3d,1281.814197,13.05449817888041,12.087507075057248
296,1281.814378,vacuum,233.88133503991634,967.255482021935,,26.0,10.0,energy_only|energy_only,0.26451495334526953,True,1.0,True,2F*,2D,7/2,5/2,odd,even,5f,3d,1281.814378,13.05450252204688,12.08751155497829
297,1281.815013,vacuum,233.8812191771388,967.2550028519887,,,10.0,no_tiebreak|energy_only,,True,0.0,True,2F*,2D,5/2,5/2,odd,even,5f,3d,1281.815013,,12.08751155497829
298,1281.816286,vacuum,233.88098690454615,967.2540422497307,,22.0,10.0,energy_only|energy_only,0.2645146376843286,True,1.0,True,2P*,2D,3/2,5/2,odd,even,5p,3d,1281.816286,13.054501082590336,12.08751155497829
299,1519.1861,vacuum,197.3375467297917,816.1225172182901,,,15.0,no_tiebreak|energy+term,,,,,,,,,,,20,4,1519.1861,,12.748539313798554
300,1526.0555,vacuum,196.44924971601623,812.4488159539655,,,15.0,no_tiebreak|energy+term,,,,,,,,,,,19,4,1526.0555,,12.748539313798554
301,1534.1807,vacuum,195.40883156723325,808.1459922257117,,,15.0,no_tiebreak|energy+term,,,,,,,,,,,18,4,1534.1807,,12.748539313798554
302,1543.8938,vacuum,194.17945586671829,803.0617028548446,,,15.0,no_tiebreak|energy+term,,,,,,,,,,,17,4,1543.8938,,12.748539313798554
303,1555.6466,vacuum,192.71244381596694,796.9946285069095,,,15.0,no_tiebreak|energy+term,,,,,,,,,,,16,4,1555.6466,,12.748539313798554
304,1570.0679,vacuum,190.9423522383968,789.674117950591,,,15.0,no_tiebreak|energy+term,,,,,,,,,,,15,4,1570.0679,,12.748539313798554
305,1588.0559,vacuum,188.77953729462544,780.7294340552097,,,15.0,no_tiebreak|energy+term,,,,,,,,,,,14,4,1588.0559,,12.748539313798554
306,1610.933,vacuum,186.09865090602776,769.6421788212402,,,15.0,no_tiebreak|energy+term,,,,,,,,,,,13,4,1610.933,,12.748539313798554
307,1640.721,vacuum,182.7199493393453,755.668991897487,,75.0,15.0,energy+term|energy+term,0.20637887365296592,,,,,,,,,,12,4,1640.721,13.504001926822387,12.748539313798554
308,1680.6538,vacuum,178.37847271103664,737.7140872528519,,70.0,15.0,energy+term|energy+term,0.20146013025566845,,,,,,,,,,11,4,1680.6538,13.48605194092115,12.748539313798554
309,1736.2127,vacuum,172.67035196782052,714.1071966902655,,64.0,15.0,energy+term|energy+term,0.19496173310903941,,,,,,,,,,10,4,1736.2127,13.46245154875571,12.748539313798554
310,1817.4141,vacuum,164.9555035365908,682.2011472536924,,57.0,15.0,energy+term|energy+term,0.18622783154455647,,,,,,,,,,9,4,1817.4141,13.430554233220702,12.748539313798554
311,1875.068381,vacuum,159.88348000413538,661.2249433771647,,13.0,5.0,energy_only|energy_only,0.180494300047485,True,1.0,True,2D,2P*,3/2,1/2,even,odd,4d,3p,1875.068381,12.74853810495262,12.087493655875504
312,1875.07205,vacuum,159.8831671561634,661.2236495419132,,14.0,6.0,energy_only|energy_only,0.18049405392696372,True,1.0,True,2P*,2S,3/2,1/2,odd,even,4p,3s,1875.07205,12.748538113321555,12.08749495783357
313,1875.082881,vacuum,159.88224362654185,661.219830130291,,12.0,5.0,energy_only|energy_only,0.18049278529053936,True,0.0,True,2S,2P*,1/2,1/2,even,odd,4s,3p,1875.082881,12.748532993220504,12.087493655875504
314,1875.088135,vacuum,159.88179563623552,661.217977391253,,11.0,6.0,energy_only|energy_only,0.18049232058285725,True,0.0,True,2P*,2S,1/2,1/2,odd,even,4p,3s,1875.088135,12.748532442904239,12.08749495783357
315,1875.101086,vacuum,159.88069136023103,661.2134104726538,,17.0,8.0,energy_only|energy_only,0.18049105809814137,True,1.0,True,2F*,2D,5/2,3/2,odd,even,4f,3d,1875.101086,12.748539994471805,12.087507075057248
316,1875.101149,vacuum,159.88068598852956,661.2133882570816,,16.0,9.0,energy_only|energy_only,0.18049127126755593,True,1.0,True,2D,2P*,5/2,3/2,even,odd,4d,3p,1875.101149,12.74853999411225,12.087507097126435
317,1875.106422,vacuum,159.88023638692437,661.2115288542469,,14.0,8.0,energy_only|energy_only,0.18049058993835843,True,0.0,True,2P*,2D,3/2,3/2,odd,even,4p,3d,1875.106422,12.748538113321555,12.087507075057248
318,1875.106508,vacuum,159.88022905416742,661.2114985284007,,13.0,9.0,energy_only|energy_only,0.18049070221536567,True,0.0,True,2D,2P*,3/2,3/2,even,odd,4d,3p,1875.106508,12.74853810495262,12.087507097126435
319,1875.11112,vacuum,159.8798358147436,661.209872220819,,18.0,10.0,energy_only|energy_only,0.18049032341366456,True,1.0,True,2F*,2D,7/2,5/2,odd,even,4f,3d,1875.11112,12.748540936875695,12.08751155497829
320,1875.113794,vacuum,159.87960781861753,661.2089293046056,,17.0,10.0,energy_only|energy_only,0.18048981109200213,True,0.0,True,2F*,2D,5/2,5/2,odd,even,4f,3d,1875.113794,12.748539994471805,12.08751155497829
321,1875.11913,vacuum,159.87915285147776,661.2070477117029,,14.0,10.0,energy_only|energy_only,0.180489368436497,True,1.0,True,2P*,2D,3/2,5/2,odd,even,4p,3d,1875.11913,12.748538113321555,12.08751155497829
322,1875.121008,vacuum,159.87899272685232,661.206385489462,,12.0,9.0,energy_only|energy_only,0.18048939539335151,True,1.0,True,2S,2P*,1/2,3/2,even,odd,4s,3p,1875.121008,12.748532993220504,12.087507097126435
323,1875.122507,vacuum,159.87886491727764,661.2058569115329,,11.0,8.0,energy_only|energy_only,0.18048906454055214,True,1.0,True,2P*,2D,1/2,3/2,odd,even,4p,3d,1875.122507,12.748532442904239,12.087507075057248
324,1875.0976,vacuum,159.88098859494033,661.2146397366392,,15.0,7.0,energy+term|energy+term,0.18048754720052784,,,,,,,,,,4,3,1875.0976,12.748539313798554,12.087505161609116
325,1944.5582,vacuum,154.16995901691192,637.5957191998865,,52.0,15.0,energy+term|energy+term,0.17401043997017496,,,,,,,,,,8,4,1944.5582,13.38596102255847,12.748539313798554
326,,vacuum,,,,,,no_tiebreak|no_tiebreak,,False,,False,term_k,term_i,J_k,J_i,even,even,conf_k,conf_i,,,
327,2166.121,vacuum,138.40060550634058,572.3789132994125,,46.0,15.0,energy+term|energy+term,5.892532760753966e-05,,,,,,,,,,7,4,2166.121,13.320918168172641,12.748539313798554
328,2431.362,vacuum,123.30227173082413,509.9372220405833,,,23.0,no_tiebreak|energy+term,,,,,,,,,,,20,5,2431.362,,13.054501691352751
329,2449.0,vacuum,122.41423356472029,506.26459128421277,,,23.0,no_tiebreak|energy+term,,,,,,,,,,,19,5,2449.0,,13.054501691352751
330,2469.988,vacuum,121.37405444884753,501.96275611664385,,,23.0,no_tiebreak|energy+term,,,,,,,,,,,18,5,2469.988,,13.054501691352751
331,2495.2545,vacuum,120.14504251971093,496.879971183315,,,23.0,no_tiebreak|energy+term,,,,,,,,,,,17,5,2495.2545,,13.054501691352751
332,2526.091,vacuum,118.67840786416642,490.81445761654544,,,23.0,no_tiebreak|energy+term,,,,,,,,,,,16,5,2526.091,,13.054501691352751
333,2564.327,vacuum,116.90882559049605,483.49605337191264,,,23.0,no_tiebreak|energy+term,,,,,,,,,,,15,5,2564.327,,13.054501691352751
334,2612.648,vacuum,114.74659349441639,474.5537799409016,,,23.0,no_tiebreak|energy+term,,,,,,,,,,,14,5,2612.648,,13.054501691352751
335,2625.8342639,vacuum,114.17036563257254,472.1706929871389,,,11.0,no_tiebreak|energy_only,,True,1.0,True,2D,2P*,3/2,1/2,even,odd,6d,4p,2625.8342639,,12.748532442904239
336,2625.8373091,vacuum,114.17023322848331,472.17014540782424,,,12.0,no_tiebreak|energy_only,,True,1.0,True,2P*,2S,3/2,1/2,odd,even,6p,4s,2625.8373091,,12.748532993220504
337,2625.8426841,vacuum,114.16999952636272,472.1691788935136,,30.0,11.0,energy_only|energy_only,1.8290506886842195e-08,True,0.0,True,2S,2P*,1/2,1/2,even,odd,6s,4p,2625.8426841,13.220701621779464,12.748532442904239
338,2625.8466529,vacuum,114.16982696567887,472.16846523986777,,,12.0,no_tiebreak|energy_only,,True,0.0,True,2P*,2S,1/2,1/2,odd,even,6p,4s,2625.8466529,,12.748532993220504
339,2625.86264,vacuum,114.16913186289136,472.16559052572416,,,13.0,no_tiebreak|energy_only,,True,1.0,True,2F*,2D,5/2,3/2,odd,even,6f,4d,2625.86264,,12.74853810495262
340,2625.8626846,vacuum,114.16912992374071,472.16558250604146,,34.0,14.0,energy_only|energy_only,2.8064107482350664e-08,True,1.0,True,2D,2P*,5/2,3/2,even,odd,6d,4p,2625.8626846,13.220703695799534,12.748538113321555
341,2625.865737,vacuum,114.16899720947156,472.1650336439257,,,13.0,no_tiebreak|energy_only,,True,0.0,True,2P*,2D,3/2,3/2,odd,even,6p,4d,2625.865737,,12.74853810495262
342,2625.8657986,vacuum,114.16899453118914,472.1650225674396,,,14.0,no_tiebreak|energy_only,,True,0.0,True,2D,2P*,3/2,3/2,even,odd,6d,4p,2625.8657986,,12.748538113321555
343,2625.868,vacuum,114.1688988174577,472.1646267272525,,35.0,15.0,energy+term|energy+term,5.4993254309465556e-05,,,,,,,,,,6,4,2625.868,13.220703885532552,12.748539313798554
344,2625.8715885,vacuum,114.16874279494112,472.1639814699708,,,16.0,no_tiebreak|energy_only,,True,1.0,True,2F*,2D,7/2,5/2,odd,even,6f,4d,2625.8715885,,12.74853999411225
345,2625.87159,vacuum,114.1687427297235,472.1639812002524,,,17.0,no_tiebreak|energy_only,,True,1.0,True,2G,2F*,7/2,5/2,even,odd,6g,4f,2625.87159,,12.748539994471805
346,2625.8731458,vacuum,114.16867508604078,472.16370144845894,,,16.0,no_tiebreak|energy_only,,True,0.0,True,2F*,2D,5/2,5/2,odd,even,6f,4d,2625.8731458,,12.74853999411225
347,2625.87315,vacuum,114.16867490343165,472.16370069324824,,34.0,17.0,energy_only|energy_only,6.344819780679245e-07,True,0.0,True,2D,2F*,5/2,5/2,even,odd,6d,4f,2625.87315,13.220703695799534,12.748539994471805
348,2625.874219,vacuum,114.1686284250769,472.16350847421796,,30.0,14.0,energy_only|energy_only,1.6310934825014556e-08,True,1.0,True,2S,2P*,1/2,3/2,even,odd,6s,4p,2625.874219,13.220701621779464,12.748538113321555
349,2625.875081,vacuum,114.16859094676789,472.1633534763861,,,13.0,no_tiebreak|energy_only,,True,1.0,True,2P*,2D,1/2,3/2,odd,even,6p,4d,2625.875081,,12.74853810495262
350,2625.8759,vacuum,114.1685553380493,472.1632062105588,,,18.0,no_tiebreak|energy_only,,True,1.0,True,2G,2F*,9/2,7/2,even,odd,6g,4f,2625.8759,,12.748540936875695
351,2625.8762431,vacuum,114.16854042065498,472.1631445171731,,,16.0,no_tiebreak|energy_only,,True,1.0,True,2P*,2D,3/2,5/2,odd,even,6p,4d,2625.8762431,,12.74853999411225
352,2625.87626,vacuum,114.16853968587233,472.1631414783562,,,17.0,no_tiebreak|energy_only,,True,1.0,True,2D,2F*,3/2,5/2,even,odd,6d,4f,2625.87626,,12.748539994471805
353,2625.876834,vacuum,114.16851472935458,472.163038266492,,,18.0,no_tiebreak|energy_only,,True,0.0,True,2G,2F*,7/2,7/2,even,odd,6g,4f,2625.876834,,12.748540936875695
354,2625.878387,vacuum,114.16844720768098,472.16275901928765,,34.0,18.0,energy_only|energy_only,9.544925205773325e-08,True,1.0,True,2D,2F*,5/2,7/2,even,odd,6d,4f,2625.878387,13.220703695799534,12.748540936875695
355,2675.131,vacuum,112.06645880145683,463.4696334702999,,,23.0,no_tiebreak|energy+term,,,,,,,,,,,13,5,2675.131,,13.054501691352751
356,2758.268,vacuum,108.68866187042012,449.5001878189635,,75.0,23.0,energy+term|energy+term,4.7650673593579995e-05,,,,,,,,,,12,5,2758.268,13.504001926822387,13.054501691352751
357,2872.996,vacuum,104.34837291802702,431.5501950072457,,70.0,23.0,energy+term|energy+term,5.456115371771375e-05,,,,,,,,,,11,5,2872.996,13.48605194092115,13.054501691352751
358,3039.202,vacuum,98.64183361290233,407.9498447470872,,64.0,23.0,energy+term|energy+term,1.2655872467348672e-05,,,,,,,,,,10,5,3039.202,13.46245154875571,13.054501691352751
359,3296.991,vacuum,90.92911020988531,376.0525837210465,,57.0,23.0,energy+term|energy+term,4.1853095524402306e-05,,,,,,,,,,9,5,3296.991,13.430554233220702,13.054501691352751
360,3606.9708,vacuum,83.11474492668474,343.73496565457,,,35.0,no_tiebreak|energy+term,,,,,,,,,,,20,6,3606.9708,,13.220703885532552
361,3645.926,vacuum,82.22669851225724,340.06230078587356,,,35.0,no_tiebreak|energy+term,,,,,,,,,,,19,6,3645.926,,13.220703885532552
362,3692.636,vacuum,81.18657186898466,335.7606826275422,,,35.0,no_tiebreak|energy+term,,,,,,,,,,,18,6,3692.636,,13.220703885532552
363,3740.555,vacuum,80.14651782957343,331.45936473465486,,52.0,23.0,energy+term|energy+term,3.35289353756707e-05,,,,,,,,,,8,5,3740.555,13.38596102255847,13.054501691352751
364,3749.396,vacuum,79.95753396013652,330.67779025075953,,,35.0,no_tiebreak|energy+term,,,,,,,,,,,17,6,3749.396,,13.220703885532552
365,3819.454,vacuum,78.49091990635311,324.61236188602794,,,35.0,no_tiebreak|energy+term,,,,,,,,,,,16,6,3819.454,,13.220703885532552
366,3907.552,vacuum,76.72129711901468,317.29379009032687,,,35.0,no_tiebreak|energy+term,,,,,,,,,,,15,6,3907.552,,13.220703885532552
367,4020.871,vacuum,74.55908384029232,308.35159448165257,,,35.0,no_tiebreak|energy+term,,,,,,,,,,,14,6,4020.871,,13.220703885532552
368,4052.18664,vacuum,73.98288495418366,305.96862736190184,,21.0,11.0,energy_only|energy_only,2.977273538817826e-07,True,1.0,True,2D,2P*,3/2,1/2,even,odd,5d,4p,4052.18664,13.05450107056387,12.748532442904239
369,4052.19376,vacuum,73.98275496085853,305.9680897527064,,22.0,12.0,energy_only|energy_only,3.8287396364466986e-07,True,1.0,True,2P*,2S,3/2,1/2,odd,even,5p,4s,4052.19376,13.054501082590336,12.748532993220504
370,4052.22121,vacuum,73.98225379704776,305.9660171057238,,,11.0,no_tiebreak|energy_only,,True,0.0,True,2S,2P*,1/2,1/2,even,odd,5s,4p,4052.22121,,12.748532442904239
371,4052.23222,vacuum,73.98205278571128,305.965185789633,,19.0,12.0,energy_only|energy_only,1.29727254716272e-07,True,0.0,True,2P*,2S,1/2,1/2,odd,even,5p,4s,4052.23222,13.05449817888041,12.748532993220504
372,4052.248747,vacuum,73.98175105167107,305.9639379179101,,,13.0,no_tiebreak|energy_only,,True,1.0,True,2F*,2D,5/2,3/2,odd,even,5f,4d,4052.248747,,12.74853810495262
373,4052.24892,vacuum,73.98174789321678,305.9639248555927,,,14.0,no_tiebreak|energy_only,,True,1.0,True,2D,2P*,5/2,3/2,even,odd,5d,4p,4052.24892,,12.748538113321555
374,4052.26147,vacuum,73.9815187690739,305.9629772742767,,22.0,13.0,energy_only|energy_only,3.634390850493219e-07,True,0.0,True,2P*,2D,3/2,3/2,odd,even,5p,4d,4052.26147,13.054501082590336,12.74853810495262
375,4052.26174,vacuum,73.98151383972547,305.96295688812955,,21.0,14.0,energy_only|energy_only,3.5418349852989195e-07,True,0.0,True,2D,2P*,3/2,3/2,even,odd,5d,4p,4052.26174,13.05450107056387,12.748538113321555
376,4052.26738,vacuum,73.98141087126389,305.96253104478933,,,17.0,no_tiebreak|energy_only,,True,1.0,True,2G,2F*,7/2,5/2,even,odd,5g,4f,4052.26738,,12.748539994471805
377,4052.26742,vacuum,73.98141014099212,305.962528024628,,26.0,16.0,energy_only|energy_only,8.999768397188745e-08,True,1.0,True,2F*,2D,7/2,5/2,odd,even,5f,4d,4052.26742,13.05450252204688,12.74853999411225
378,4052.2737678,vacuum,73.98129425069888,305.9620487408859,,,16.0,no_tiebreak|energy_only,,True,0.0,True,2F*,2D,5/2,5/2,odd,even,5f,4d,4052.2737678,,12.74853999411225
379,4052.27384,vacuum,73.98129293256252,305.962043289512,,,17.0,no_tiebreak|energy_only,,True,0.0,True,2D,2F*,5/2,5/2,even,odd,5d,4f,4052.27384,,12.748539994471805
380,4052.276012,vacuum,73.98125327895359,305.9618792953625,,,18.0,no_tiebreak|energy_only,,True,1.0,True,2G,2F*,9/2,7/2,even,odd,5g,4f,4052.276012,,12.748540936875695
381,4052.269,vacuum,73.98138129526939,305.9624087283043,,23.0,15.0,energy+term|energy+term,3.1174107448350696e-05,,,,,,,,,,5,4,4052.269,13.054501691352751,12.748539313798554
382,4052.279858,vacuum,73.98118306368958,305.96158890836335,,,18.0,no_tiebreak|energy_only,,True,0.0,True,2G,2F*,7/2,7/2,even,odd,5g,4f,4052.279858,,12.748540936875695
383,4052.28632,vacuum,73.9810650892013,305.96110100508315,,,18.0,no_tiebreak|energy_only,,True,1.0,True,2D,2F*,5/2,7/2,even,odd,5d,4f,4052.28632,,12.748540936875695
384,4052.28649,vacuum,73.98106198557545,305.96108816951806,,22.0,16.0,energy_only|energy_only,3.0856892863084795e-07,True,1.0,True,2P*,2D,3/2,5/2,odd,even,5p,4d,4052.28649,13.054501082590336,12.74853999411225
385,4052.28665,vacuum,73.98105906451607,305.96107608898717,,21.0,17.0,energy_only|energy_only,3.0787532523390837e-09,True,1.0,True,2D,2F*,3/2,5/2,even,odd,5d,4f,4052.28665,13.05450107056387,12.748539994471805
386,4052.29631,vacuum,73.98088270598356,305.9603467287013,,,14.0,no_tiebreak|energy_only,,True,1.0,True,2S,2P*,1/2,3/2,even,odd,5s,4p,4052.29631,,12.748538113321555
387,4052.29992,vacuum,73.98081679995691,305.9600741632759,,19.0,13.0,energy_only|energy_only,2.3548687977381633e-07,True,1.0,True,2P*,2D,1/2,3/2,odd,even,5p,4d,4052.29992,13.05449817888041,12.74853810495262
388,4170.797,vacuum,71.87893776657077,297.2674009440011,,,35.0,no_tiebreak|energy+term,,,,,,,,,,,13,6,4170.797,,13.220703885532552
389,4376.458,vacuum,68.50116189850331,283.2980424021062,,75.0,35.0,energy+term|energy+term,1.1122703540422663e-06,,,,,,,,,,12,6,4376.458,13.504001926822387,13.220703885532552
390,4653.774,vacuum,64.4192128796972,266.4164577083109,,46.0,23.0,energy+term|energy+term,1.9111577103103627e-05,,,,,,,,,,7,5,4653.774,13.320918168172641,13.054501691352751
391,4672.512,vacuum,64.16087492124151,265.3480577588751,,70.0,35.0,energy+term|energy+term,2.3702770022282493e-06,,,,,,,,,,11,6,4672.512,13.48605194092115,13.220703885532552
392,5091.321,vacuum,58.88303998117581,243.52068629242527,,,46.0,no_tiebreak|energy+term,,,,,,,,,,,20,7,5091.321,,13.320918168172641
393,5128.662,vacuum,58.45432161448736,241.74764959262995,,64.0,35.0,energy+term|energy+term,1.3630528371777473e-05,,,,,,,,,,10,6,5128.662,13.46245154875571,13.220703885532552
394,5169.282,vacuum,57.99499001989058,239.84800675510388,,,46.0,no_tiebreak|energy+term,,,,,,,,,,,19,7,5169.282,,13.320918168172641
395,5263.685,vacuum,56.9548629904715,235.54638699979895,,,46.0,no_tiebreak|energy+term,,,,,,,,,,,18,7,5263.685,,13.320918168172641
396,5379.776,vacuum,55.72582538752543,230.4634958881256,,,46.0,no_tiebreak|energy+term,,,,,,,,,,,17,7,5379.776,,13.320918168172641
397,5525.19,vacuum,54.259212443372995,224.39807211245895,,,46.0,no_tiebreak|energy+term,,,,,,,,,,,16,7,5525.19,,13.320918168172641
398,5711.464,vacuum,52.48959951424013,217.07954108702023,,,46.0,no_tiebreak|energy+term,,,,,,,,,,,15,7,5711.464,,13.320918168172641
399,5908.22,vacuum,50.74158680617851,209.85034139809227,,57.0,35.0,energy+term|energy+term,6.290057427804641e-06,,,,,,,,,,9,6,5908.22,13.430554233220702,13.220703885532552
400,5956.845,vacuum,50.3273894150343,208.1373586277697,,,46.0,no_tiebreak|energy+term,,,,,,,,,,,14,7,5956.845,,13.320918168172641
401,6291.918,vacuum,47.64722903254619,197.05310591381465,,,46.0,no_tiebreak|energy+term,,,,,,,,,,,13,7,6291.918,,13.320918168172641
402,6771.993,vacuum,44.26945775047316,183.08376633806867,,75.0,46.0,energy+term|energy+term,7.688319527687781e-06,,,,,,,,,,12,7,6771.993,13.504001926822387,13.320918168172641
403,6946.756,vacuum,43.15574895677925,178.47783685723766,,,52.0,no_tiebreak|energy+term,,,,,,,,,,,20,8,6946.756,,13.38596102255847
404,7092.708,vacuum,42.2677005736032,174.80516384645145,,,52.0,no_tiebreak|energy+term,,,,,,,,,,,19,8,7092.708,,13.38596102255847
405,7271.651,vacuum,41.22756413914804,170.50350519504264,,,52.0,no_tiebreak|energy+term,,,,,,,,,,,18,8,7271.651,,13.38596102255847
406,7459.71725,vacuum,40.18817978657301,166.20495690437016,,,19.0,no_tiebreak|energy_only,,True,1.0,True,2D,2P*,3/2,1/2,even,odd,6d,5p,7459.71725,,13.05449817888041
407,7459.72976,vacuum,40.188112390816684,166.2046781779179,,,,no_tiebreak|no_tiebreak,,True,1.0,True,2P*,2S,3/2,1/2,odd,even,6p,5s,7459.72976,,
408,7459.7852,vacuum,40.1878137188186,166.20344296978374,,30.0,19.0,energy_only|energy_only,7.072998187140911e-08,True,0.0,True,2S,2P*,1/2,1/2,even,odd,6s,5p,7459.7852,13.220701621779464,13.05449817888041
409,7459.80517,vacuum,40.18770613549415,166.2029980409042,,,,no_tiebreak|no_tiebreak,,True,0.0,True,2P*,2S,1/2,1/2,odd,even,6p,5s,7459.80517,,
410,7459.82191,vacuum,40.1876159534216,166.20262507781996,,,21.0,no_tiebreak|energy_only,,True,1.0,True,2F*,2D,5/2,3/2,odd,even,6f,5d,7459.82191,,13.05450107056387
411,7459.82244,vacuum,40.187613098201304,166.20261326957763,,34.0,22.0,energy_only|energy_only,6.038024480403692e-08,True,1.0,True,2D,2P*,5/2,3/2,even,odd,6d,5p,7459.82244,13.220703695799534,13.054501082590336
412,7459.84691,vacuum,40.187481273660616,166.20206808708315,,,21.0,no_tiebreak|energy_only,,True,0.0,True,2P*,2D,3/2,3/2,odd,even,6p,5d,7459.84691,,13.05450107056387
413,7459.84757,vacuum,40.187477718127155,166.2020533825783,,,22.0,no_tiebreak|energy_only,,True,0.0,True,2D,2P*,3/2,3/2,even,odd,6d,5p,7459.84757,,13.054501082590336
414,7459.85277,vacuum,40.18744970485523,166.20193752899453,,,,no_tiebreak|no_tiebreak,,True,1.0,True,2F*,2D,7/2,5/2,odd,even,6f,5d,7459.85277,,
415,7459.8530091,vacuum,40.187448416784385,166.20193220196154,,,,no_tiebreak|no_tiebreak,,True,1.0,True,2G,2F*,7/2,5/2,even,odd,6g,5f,7459.8530091,,
416,7459.86534,vacuum,40.18738198831883,166.2016574759025,,,,no_tiebreak|no_tiebreak,,True,0.0,True,2F*,2D,5/2,5/2,odd,even,6f,5d,7459.86534,,
417,7459.8655424,vacuum,40.18738089796057,166.201652966543,,34.0,,energy_only|no_tiebreak,,True,0.0,True,2D,2F*,5/2,5/2,even,odd,6d,5f,7459.8655424,13.220703695799534,
418,7459.867,vacuum,40.18737304565886,166.2016204920325,,,26.0,no_tiebreak|energy_only,,True,1.0,True,2G,2F*,9/2,7/2,even,odd,6g,5f,7459.867,,13.05450252204688
419,7459.86716042,vacuum,40.187372181453334,166.20161691796562,,,,no_tiebreak|no_tiebreak,,True,1.0,True,2H*,2G,9/2,7/2,odd,even,6h,5g,7459.86716042,,
420,7459.8745,vacuum,40.18733264212421,166.20145339643943,,,26.0,no_tiebreak|energy_only,,True,0.0,True,2G,2F*,7/2,7/2,even,odd,6g,5f,7459.8745,,13.05450252204688
421,7459.87466311,vacuum,40.187331763429036,166.20144976244822,,,,no_tiebreak|no_tiebreak,,True,0.0,True,2F*,2G,7/2,7/2,odd,even,6f,5g,7459.87466311,,
422,7459.87516407,vacuum,40.18732906469142,166.20143860136622,,,,no_tiebreak|no_tiebreak,,True,1.0,True,2H*,2G,11/2,9/2,odd,even,6h,5g,7459.87516407,,
423,7459.88019175,vacuum,40.18730197993598,166.2013265878181,,,,no_tiebreak|no_tiebreak,,True,0.0,True,2H*,2G,9/2,9/2,odd,even,6h,5g,7459.88019175,,
424,7459.8871,vacuum,40.18726476436889,166.20117267659947,,34.0,26.0,energy_only|energy_only,1.0760546160781814e-06,True,1.0,True,2D,2F*,5/2,7/2,even,odd,6d,5f,7459.8871,13.220703695799534,13.05450252204688
425,7459.88723179,vacuum,40.187264054401105,166.20116974040863,,,,no_tiebreak|no_tiebreak,,True,1.0,True,2F*,2G,5/2,7/2,odd,even,6f,5g,7459.88723179,,
426,7459.88769446,vacuum,40.18726156194516,166.2011594324391,,,,no_tiebreak|no_tiebreak,,True,1.0,True,2F*,2G,7/2,9/2,odd,even,6f,5g,7459.88769446,,
427,7459.89034,vacuum,40.18724731012601,166.20110049165103,,,,no_tiebreak|no_tiebreak,,True,1.0,True,2P*,2D,3/2,5/2,odd,even,6p,5d,7459.89034,,
428,7459.890674,vacuum,40.18724551083146,166.2010930503667,,,,no_tiebreak|no_tiebreak,,True,1.0,True,2D,2F*,3/2,5/2,even,odd,6d,5f,7459.890674,,
429,7459.84,vacuum,40.18751849905628,166.2022220389495,,35.0,23.0,energy+term|energy+term,2.785914816172408e-05,,,,,,,,,,6,5,7459.84,13.220703885532552,13.054501691352751
430,7459.91553,vacuum,40.187111609291904,166.2005392780951,,30.0,22.0,energy_only|energy_only,8.896807912606164e-08,True,1.0,True,2S,2P*,1/2,3/2,even,odd,6s,5p,7459.91553,13.220701621779464,13.054501082590336
431,7459.92233,vacuum,40.187074977227006,166.2003877800477,,,21.0,no_tiebreak|energy_only,,True,1.0,True,2P*,2D,1/2,3/2,odd,even,6p,5d,7459.92233,,13.05450107056387
432,7495.087,vacuum,39.998529436682986,165.4206260787949,,,52.0,no_tiebreak|energy+term,,,,,,,,,,,17,8,7495.087,,13.38596102255847
